Markets,Periods,Manufacturer,Category,Trademark,Brand,$,Units,EQ,Avg Unit Price,%ACV,TDP,$ / $MM ACV,Units / $MM ACV,EQ / $MM ACV
MARKET_004,1 w/e 09/07/24,MFR_001,CAT_001,TM_003,BRAND_005,7.9901,1.0001,0.75,7.99,0.8442,0.8442,5.4495,0.682,0.5115
MARKET_004,1 w/e 09/07/24,MFR_002,CAT_001,TM_004,BRAND_007,499.04,85.0,63.7501,5.8711,1.516,1.516,189.5329,32.2826,24.2119
MARKET_004,1 w/e 09/07/24,MFR_002,CAT_001,TM_005,BRAND_008,1404.5,211.0,147.2708,6.6564,5.4347,5.7251,148.796,22.3538,15.6022
MARKET_005,1 w/e 09/07/24,MFR_001,CAT_001,TM_001,BRAND_001,4772.0101,751.0,409.0833,6.3542,53.1935,78.829,10.8433,1.7065,0.9295
MARKET_005,1 w/e 09/07/24,MFR_001,CAT_001,TM_002,BRAND_002,249.7801,84.0,15.8125,2.9736,6.5643,6.5643,4.5993,1.5467,0.2912
MARKET_005,1 w/e 09/07/24,MFR_001,CAT_001,TM_002,BRAND_003,17025.35,5082.0001,947.6199,3.3501,50.4576,80.1617,40.7839,12.1738,2.27
MARKET_005,1 w/e 09/07/24,MFR_001,CAT_001,TM_003,BRAND_004,4943.08,1290.0001,372.6198,3.8318,23.3982,27.6526,25.5349,6.6639,1.9249
MARKET_005,1 w/e 09/07/24,MFR_001,CAT_001,TM_003,BRAND_005,298.76,39.0,29.25,7.6605,2.3938,2.3938,15.0856,1.9693,1.477
MARKET_005,1 w/e 09/07/24,MFR_002,CAT_001,TM_004,BRAND_007,5188.38,775.0,495.3543,6.6947,8.1199,8.1199,77.2327,11.5364,7.3737
MARKET_005,1 w/e 09/07/24,MFR_002,CAT_001,TM_005,BRAND_008,20613.9601,3137.0001,1993.0209,6.5712,17.314,19.6878,143.9074,21.8996,13.9134
MARKET_001,1 w/e 09/13/25,MFR_001,CAT_001,TM_001,BRAND_011,65231.9079,15858.182,4679.5992,4.1135,64.8565,89.3465,33.9196,8.246,2.4333
MARKET_001,1 w/e 09/13/25,MFR_001,CAT_001,TM_001,BRAND_001,1888.6828,721.579,138.485,2.6174,0.3645,0.4275,174.7438,66.7616,12.8128
MARKET_001,1 w/e 09/13/25,MFR_001,CAT_001,TM_002,BRAND_012,55951.6674,10065.8192,5044.8262,5.5586,57.7619,63.1351,32.6675,5.8769,2.9454
MARKET_001,1 w/e 09/13/25,MFR_001,CAT_001,TM_002,BRAND_002,728.1794,251.142,38.973,2.8995,0.2076,0.219,118.2935,40.7983,6.3312
MARKET_001,1 w/e 09/13/25,MFR_001,CAT_001,TM_002,BRAND_003,595.7988,219.153,27.0554,2.7186,0.1809,0.2828,111.0778,40.8578,5.0441
MARKET_001,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_015,69258.1373,19868.1347,4274.7157,3.4859,50.5808,62.6248,46.1773,13.2469,2.8501
MARKET_001,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_004,209965.7034,63999.7417,12805.1102,3.2807,69.5751,93.3086,101.7744,31.0219,6.2069
MARKET_001,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_013,15.96,2.0,1.5001,7.98,0.0722,0.0722,7.4538,0.9341,0.7005
MARKET_001,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_005,59162.5648,8044.4205,6033.3154,7.3545,53.847,53.847,37.0536,5.0382,3.7787
MARKET_001,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_014,16375.0542,2089.175,1566.8812,7.838,26.3096,26.3097,20.99,2.678,2.0085
MARKET_001,1 w/e 09/13/25,MFR_002,CAT_001,TM_004,BRAND_007,105782.8204,16801.76,10780.0208,6.2959,13.9107,15.5228,256.4541,40.7333,26.1345
MARKET_001,1 w/e 09/13/25,MFR_002,CAT_001,TM_004,BRAND_009,102648.0648,12384.0484,9218.2316,8.2887,63.2756,63.5619,54.709,6.6004,4.9131
MARKET_001,1 w/e 09/13/25,MFR_002,CAT_001,TM_005,BRAND_010,207856.9828,60829.8601,13681.3572,3.417,80.2646,124.2448,87.3342,25.5586,5.7484
MARKET_001,1 w/e 09/13/25,MFR_002,CAT_001,TM_005,BRAND_008,75997.8466,13662.7862,6936.6196,5.5624,20.1376,22.6813,127.2736,22.8811,11.6168
MARKET_002,1 w/e 09/13/25,MFR_001,CAT_001,TM_001,BRAND_011,19525.6104,7297.7601,773.1001,2.6756,29.4786,29.7085,190.6738,71.265,7.5496
MARKET_002,1 w/e 09/13/25,MFR_001,CAT_001,TM_001,BRAND_001,1676.9784,686.236,111.9779,2.4437,2.2415,2.7796,215.37,88.1315,14.381
MARKET_002,1 w/e 09/13/25,MFR_001,CAT_001,TM_002,BRAND_012,7801.3059,2838.3241,313.0962,2.7486,10.6488,10.7213,210.8911,76.7278,8.4639
MARKET_002,1 w/e 09/13/25,MFR_001,CAT_001,TM_002,BRAND_002,728.1794,251.142,38.973,2.8995,1.772,1.8695,118.2935,40.7983,6.3312
MARKET_002,1 w/e 09/13/25,MFR_001,CAT_001,TM_002,BRAND_003,161.08,66.0001,6.5,2.4406,0.6742,0.6742,68.7788,28.181,2.7754
MARKET_002,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_015,30048.4351,11145.2111,1201.0012,2.6961,31.6447,31.9771,273.3465,101.3865,10.9253
MARKET_002,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_004,90705.0045,34628.429,3622.6907,2.6194,55.6916,56.8311,468.8503,178.9929,18.7255
MARKET_002,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_014,90.9101,9.0,6.75,10.1011,0.1653,0.1653,158.3246,15.674,11.7555
MARKET_002,1 w/e 09/13/25,MFR_002,CAT_001,TM_004,BRAND_007,4585.621,1802.292,187.7389,2.5443,3.4545,3.4545,382.1287,150.1885,15.6446
MARKET_002,1 w/e 09/13/25,MFR_002,CAT_001,TM_004,BRAND_009,285.89,39.0,18.2708,7.3305,0.3539,0.3539,232.5254,31.7202,14.8603
MARKET_002,1 w/e 09/13/25,MFR_002,CAT_001,TM_005,BRAND_010,69651.5886,26124.0061,2828.9991,2.6662,63.3151,64.9289,316.6774,118.7752,12.8623
MARKET_002,1 w/e 09/13/25,MFR_002,CAT_001,TM_005,BRAND_008,9076.9472,3308.275,367.2162,2.7437,9.2861,9.3308,281.3833,102.5558,11.3836
MARKET_003,1 w/e 09/13/25,MFR_001,CAT_001,TM_001,BRAND_011,24318.7074,3995.2554,2171.999,6.0869,66.03,78.9511,27.3493,4.4932,2.4427
MARKET_003,1 w/e 09/13/25,MFR_001,CAT_001,TM_001,BRAND_001,211.7047,35.343,26.5073,5.99,0.2244,0.2244,70.0591,11.696,8.772
MARKET_003,1 w/e 09/13/25,MFR_001,CAT_001,TM_002,BRAND_012,28975.5817,4292.4952,2899.8966,6.7503,62.2248,66.6592,34.5793,5.1226,3.4607
MARKET_003,1 w/e 09/13/25,MFR_001,CAT_001,TM_002,BRAND_003,434.7188,153.153,20.5554,2.8385,0.2244,0.4488,143.8609,50.6827,6.8024
MARKET_003,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_015,19759.9423,4245.2599,1567.7166,4.6546,47.7681,61.2121,30.7182,6.5995,2.4371
MARKET_003,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_004,52347.9588,9687.6466,4657.42,5.4036,71.6603,84.619,54.2462,10.0389,4.8263
MARKET_003,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_005,37639.3549,5087.4205,3815.5654,7.3985,65.6582,65.6583,42.5698,5.7538,4.3154
MARKET_003,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_014,8209.2143,995.1751,746.3813,8.249,22.0421,22.0422,27.6564,3.3527,2.5145
MARKET_003,1 w/e 09/13/25,MFR_002,CAT_001,TM_004,BRAND_007,77050.0494,11345.468,8119.1572,6.7913,17.8926,19.8417,319.778,47.0867,33.6966
MARKET_003,1 w/e 09/13/25,MFR_002,CAT_001,TM_004,BRAND_009,64388.3749,7515.4171,5590.6541,8.5675,75.7367,76.1213,63.1319,7.3688,5.4816
MARKET_003,1 w/e 09/13/25,MFR_002,CAT_001,TM_005,BRAND_010,85770.184,21409.8541,6615.3582,4.0061,84.9734,141.8824,74.9552,18.7102,5.7812
MARKET_003,1 w/e 09/13/25,MFR_002,CAT_001,TM_005,BRAND_008,49180.6294,7389.5113,4782.8826,6.6555,26.7703,30.0397,136.4234,20.498,13.2674
MARKET_004,1 w/e 09/13/25,MFR_001,CAT_001,TM_001,BRAND_011,1959.9,302.1667,182.9636,6.4862,70.4577,89.893,15.8999,2.4514,1.4843
MARKET_004,1 w/e 09/13/25,MFR_001,CAT_001,TM_002,BRAND_012,2831.41,412.0001,306.4166,6.8724,75.0794,76.5731,21.5561,3.1366,2.3328
MARKET_004,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_015,1489.22,328.0,123.2916,4.5403,48.8089,57.8612,17.4401,3.8412,1.4439
MARKET_004,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_004,1184.3101,243.0,109.2708,4.8737,21.0444,23.4325,32.1675,6.6002,2.9679
MARKET_004,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_005,586.43,84.0,63.0,6.9813,13.9889,13.9889,23.9618,3.4323,2.5742
MARKET_004,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_014,885.0701,136.0,102.0,6.5079,26.5175,26.5175,19.078,2.9315,2.1987
MARKET_004,1 w/e 09/13/25,MFR_002,CAT_001,TM_004,BRAND_007,3704.95,450.0,337.5,8.2332,8.1582,8.1582,259.5812,31.5285,23.6464
MARKET_004,1 w/e 09/13/25,MFR_002,CAT_001,TM_004,BRAND_009,4133.3601,513.9998,384.854,8.0416,84.1874,84.4864,28.0637,3.4898,2.613
MARKET_004,1 w/e 09/13/25,MFR_002,CAT_001,TM_005,BRAND_010,2918.1401,493.0,247.6875,5.9191,81.6859,93.2879,20.4196,3.4498,1.7332
MARKET_004,1 w/e 09/13/25,MFR_002,CAT_001,TM_005,BRAND_008,1249.2,151.0001,112.6043,8.2728,6.7165,6.8275,106.3104,12.8505,9.5829
MARKET_005,1 w/e 09/13/25,MFR_001,CAT_001,TM_001,BRAND_011,16771.54,3419.0001,1381.7082,4.9054,97.8846,168.5823,20.655,4.2107,1.7016
MARKET_005,1 w/e 09/13/25,MFR_001,CAT_001,TM_002,BRAND_012,16544.16,2388.0001,1591.4375,6.928,89.1202,104.4598,22.3787,3.2302,2.1527
MARKET_005,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_015,12862.5401,2288.0001,1141.8543,5.6217,76.0482,96.2859,20.3894,3.6269,1.81
MARKET_005,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_004,50852.27,13671.666,3679.1662,3.7195,98.9321,165.7678,61.9639,16.659,4.4831
MARKET_005,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_013,223.86,29.0001,21.75,7.7193,0.7401,0.7401,36.4611,4.7234,3.5425
MARKET_005,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_005,22051.07,2859.0001,2144.25,7.7129,92.6191,92.6191,28.7008,3.7212,2.7909
MARKET_005,1 w/e 09/13/25,MFR_001,CAT_001,TM_003,BRAND_014,7386.0,952.0001,714.0,7.7584,56.1219,56.1219,15.8651,2.0449,1.5337
MARKET_005,1 w/e 09/13/25,MFR_002,CAT_001,TM_004,BRAND_007,20649.38,3203.0,2171.0416,6.4469,18.772,22.0083,132.6058,20.569,13.942
MARKET_005,1 w/e 09/13/25,MFR_002,CAT_001,TM_004,BRAND_009,38292.1901,4958.2992,3718.0786,7.7228,95.4029,95.7389,48.3854,6.2652,4.6981
MARKET_005,1 w/e 09/13/25,MFR_002,CAT_001,TM_005,BRAND_010,42685.38,10332.0001,3745.4792,4.1314,99.1611,167.4349,51.8924,12.5606,4.5534
MARKET_005,1 w/e 09/13/25,MFR_002,CAT_001,TM_005,BRAND_008,17830.6701,2797.0001,1890.4375,6.3749,24.7364,29.5101,86.8952,13.6308,9.2128
MARKET_001,1 w/e 09/14/24,MFR_001,CAT_001,TM_001,BRAND_001,18112.3753,4871.3028,1359.0053,3.7182,25.8164,34.3476,23.5204,6.3258,1.7648
MARKET_001,1 w/e 09/14/24,MFR_001,CAT_001,TM_002,BRAND_002,4577.5914,1831.922,260.9862,2.4988,4.5237,4.7844,33.9242,13.5762,1.9341
MARKET_001,1 w/e 09/14/24,MFR_001,CAT_001,TM_002,BRAND_003,515629.5085,187256.2971,24760.0498,2.7536,71.1536,127.4775,242.9439,88.2276,11.6659
MARKET_001,1 w/e 09/14/24,MFR_001,CAT_001,TM_003,BRAND_004,54792.8654,16982.3696,3383.0045,3.2265,29.3307,33.1132,62.6278,19.4107,3.8667
MARKET_001,1 w/e 09/14/24,MFR_001,CAT_001,TM_003,BRAND_005,3083.3403,432.7149,324.5362,7.1256,3.235,3.235,31.9527,4.4842,3.3632
MARKET_001,1 w/e 09/14/24,MFR_002,CAT_001,TM_004,BRAND_007,49581.9532,8107.388,4852.744,6.1157,4.4842,4.5413,370.6868,60.6128,36.2803
MARKET_001,1 w/e 09/14/24,MFR_002,CAT_001,TM_005,BRAND_008,78112.152,14799.6751,6833.7284,5.278,11.5436,12.8467,226.8521,42.981,19.8464
MARKET_002,1 w/e 09/14/24,MFR_001,CAT_001,TM_001,BRAND_001,5906.3609,2609.003,287.0598,2.2638,13.6086,15.4114,125.6678,55.5109,6.1077
MARKET_002,1 w/e 09/14/24,MFR_001,CAT_001,TM_002,BRAND_002,2892.1393,1234.938,117.1637,2.3419,7.8703,8.101,106.401,45.433,4.3104
MARKET_002,1 w/e 09/14/24,MFR_001,CAT_001,TM_002,BRAND_003,97980.1228,42065.885,4094.7449,2.3292,51.6948,62.8545,548.7948,235.6145,22.935
MARKET_002,1 w/e 09/14/24,MFR_001,CAT_001,TM_003,BRAND_004,22458.9431,8868.1171,919.8374,2.5325,25.8147,28.4619,251.9073,99.4679,10.3172
MARKET_002,1 w/e 09/14/24,MFR_001,CAT_001,TM_003,BRAND_005,16.29,2.0,1.5001,8.145,0.0205,0.0205,230.4102,28.2885,21.2164
MARKET_002,1 w/e 09/14/24,MFR_002,CAT_001,TM_004,BRAND_007,3865.2238,1489.0251,159.6277,2.5958,2.945,2.945,380.024,146.3991,15.6944
MARKET_002,1 w/e 09/14/24,MFR_002,CAT_001,TM_005,BRAND_008,11976.6851,4390.937,501.405,2.7276,12.2842,12.3658,282.2985,103.4973,11.8185
MARKET_003,1 w/e 09/14/24,MFR_001,CAT_001,TM_001,BRAND_001,7863.1444,1538.2998,687.26,5.1116,27.4896,36.7396,21.3856,4.1837,1.8692
MARKET_003,1 w/e 09/14/24,MFR_001,CAT_001,TM_002,BRAND_002,1330.1823,473.9841,125.4061,2.8064,4.6532,5.1749,21.3724,7.6156,2.0149
MARKET_003,1 w/e 09/14/24,MFR_001,CAT_001,TM_002,BRAND_003,238493.1256,90515.4121,11008.935,2.6348,73.4975,144.2617,242.6029,92.0752,11.1986
MARKET_003,1 w/e 09/14/24,MFR_001,CAT_001,TM_003,BRAND_004,19574.2222,3965.2526,1645.4222,4.9364,33.6351,37.2874,43.5095,8.8139,3.6574
MARKET_003,1 w/e 09/14/24,MFR_001,CAT_001,TM_003,BRAND_005,2930.7103,412.7148,309.5362,7.1011,6.1107,6.1107,35.8573,5.0496,3.7872
MARKET_003,1 w/e 09/14/24,MFR_002,CAT_001,TM_004,BRAND_007,43204.6695,6148.363,4458.158,7.027,6.135,6.2575,526.51,74.9265,54.329
MARKET_003,1 w/e 09/14/24,MFR_002,CAT_001,TM_005,BRAND_008,49392.6971,7617.155,4668.1153,6.4844,12.763,14.4474,289.3357,44.6203,27.3452
MARKET_004,1 w/e 09/14/24,MFR_001,CAT_001,TM_001,BRAND_001,855.01,136.0,79.6094,6.2868,39.2159,52.7703,12.5531,1.9967,1.1688
MARKET_004,1 w/e 09/14/24,MFR_001,CAT_001,TM_002,BRAND_003,61359.8,14115.0,3586.7189,4.3471,90.7298,192.8102,389.3811,89.5719,22.7608
MARKET_004,1 w/e 09/14/24,MFR_001,CAT_001,TM_003,BRAND_004,1166.65,223.0,111.6094,5.2316,24.5018,26.6015,27.4147,5.2402,2.6227
MARKET_004,1 w/e 09/14/24,MFR_001,CAT_001,TM_003,BRAND_005,11.98,2.0,1.5001,5.99,0.6464,0.6464,10.6698,1.7813,1.3359
MARKET_004,1 w/e 09/14/24,MFR_002,CAT_001,TM_005,BRAND_008,1258.47,172.0,123.8332,7.3167,4.7585,4.7585,152.2687,20.8112,14.9832
MARKET_005,1 w/e 09/14/24,MFR_001,CAT_001,TM_001,BRAND_001,3276.36,497.0,284.1978,6.5923,44.0166,60.455,8.9969,1.3648,0.7804
MARKET_005,1 w/e 09/14/24,MFR_001,CAT_001,TM_002,BRAND_002,78.62,30.0,4.3751,2.6207,4.482,4.482,2.1202,0.809,0.118
MARKET_005,1 w/e 09/14/24,MFR_001,CAT_001,TM_002,BRAND_003,109980.4401,36053.0,5903.4169,3.0505,90.3836,156.9533,147.0772,48.2138,7.8947
MARKET_005,1 w/e 09/14/24,MFR_001,CAT_001,TM_003,BRAND_004,8630.02,2750.0,567.2449,3.1382,35.1691,44.8088,29.6599,9.4513,1.9495
MARKET_005,1 w/e 09/14/24,MFR_001,CAT_001,TM_003,BRAND_005,536.9,70.0,52.5001,7.67,3.8041,3.8041,17.0594,2.2242,1.6681
MARKET_005,1 w/e 09/14/24,MFR_002,CAT_001,TM_004,BRAND_007,2174.0,333.0001,211.6459,6.5285,4.7636,4.7636,55.163,8.4495,5.3703
MARKET_005,1 w/e 09/14/24,MFR_002,CAT_001,TM_005,BRAND_008,13708.9901,2214.0,1375.0416,6.192,13.7333,16.1071,120.6558,19.4859,12.102
MARKET_001,1 w/e 09/20/25,MFR_001,CAT_001,TM_001,BRAND_011,54328.0924,12202.9016,4400.4422,4.4521,62.2705,82.3044,29.3973,6.6031,2.3811
MARKET_001,1 w/e 09/20/25,MFR_001,CAT_001,TM_001,BRAND_001,2007.1284,689.6611,151.6045,2.9103,0.4193,0.4824,161.2734,55.4145,12.1815
MARKET_001,1 w/e 09/20/25,MFR_001,CAT_001,TM_002,BRAND_012,50077.2775,8170.0826,4841.9316,6.1293,55.0518,59.0592,30.6502,5.0006,2.9635
MARKET_001,1 w/e 09/20/25,MFR_001,CAT_001,TM_002,BRAND_002,695.3996,248.0711,36.0699,2.8032,0.1901,0.2015,123.2869,43.9803,6.3948
MARKET_001,1 w/e 09/20/25,MFR_001,CAT_001,TM_002,BRAND_003,581.9688,212.153,26.3679,2.7432,0.1671,0.2689,117.3301,42.7719,5.316
MARKET_001,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_015,51508.7446,13253.2217,3584.9982,3.8865,44.6864,52.9067,38.8392,9.9933,2.7032
MARKET_001,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_004,201263.7225,60030.468,12637.5328,3.3527,70.0929,94.5095,96.7512,28.8578,6.0751
MARKET_001,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_013,41.44,8.0001,3.4166,5.18,0.2129,0.2129,6.5592,1.2663,0.5408
MARKET_001,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_005,63869.2981,9010.3941,6757.7957,7.0884,53.8858,53.8858,39.9377,5.6342,4.2257
MARKET_001,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_014,16624.2513,2210.5773,1657.9331,7.5203,24.7568,24.7568,22.6263,3.0087,2.2565
MARKET_001,1 w/e 09/20/25,MFR_002,CAT_001,TM_004,BRAND_007,100070.713,14762.7942,10081.7651,6.7786,13.2845,14.3917,253.8199,37.4444,25.5714
MARKET_001,1 w/e 09/20/25,MFR_002,CAT_001,TM_004,BRAND_009,109553.53,13257.7186,9792.359,8.2634,64.4948,64.5729,57.2356,6.9264,5.116
MARKET_001,1 w/e 09/20/25,MFR_002,CAT_001,TM_005,BRAND_010,195251.3312,58007.1572,13134.1036,3.366,79.9429,124.7837,82.296,24.4493,5.5359
MARKET_001,1 w/e 09/20/25,MFR_002,CAT_001,TM_005,BRAND_008,78397.289,13451.5363,7244.4301,5.8281,18.563,20.425,142.3044,24.4168,13.1499
MARKET_002,1 w/e 09/20/25,MFR_001,CAT_001,TM_001,BRAND_011,12821.0101,5204.156,549.2038,2.4636,19.6461,19.7251,187.8668,76.2567,8.0475
MARKET_002,1 w/e 09/20/25,MFR_001,CAT_001,TM_001,BRAND_001,1795.4238,654.3181,125.0973,2.744,2.7129,3.2513,190.5222,69.4332,13.2747
MARKET_002,1 w/e 09/20/25,MFR_001,CAT_001,TM_002,BRAND_012,3597.9819,1301.5811,153.6231,2.7643,6.2319,6.3606,166.2031,60.1245,7.0964
MARKET_002,1 w/e 09/20/25,MFR_001,CAT_001,TM_002,BRAND_002,695.3996,248.0711,36.0699,2.8032,1.6237,1.7212,123.2869,43.9803,6.3948
MARKET_002,1 w/e 09/20/25,MFR_001,CAT_001,TM_002,BRAND_003,147.25,59.0,5.8125,2.4958,0.558,0.558,75.9647,30.4375,2.9986
MARKET_002,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_015,19152.803,6911.097,752.8435,2.7713,23.5705,23.7208,233.9199,84.4077,9.1947
MARKET_002,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_004,77889.6656,29027.4251,3097.7906,2.6833,54.7843,56.7579,409.2869,152.5304,16.278
MARKET_002,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_005,6.66,1.0001,0.75,6.66,0.0179,0.0179,107.074,16.0772,12.0579
MARKET_002,1 w/e 09/20/25,MFR_002,CAT_001,TM_004,BRAND_007,3369.0812,1146.921,160.3239,2.9375,2.2734,2.8133,426.6118,145.2295,20.3011
MARKET_002,1 w/e 09/20/25,MFR_002,CAT_001,TM_004,BRAND_009,667.0826,172.526,31.534,3.8666,0.787,0.787,244.0219,63.1108,11.5353
MARKET_002,1 w/e 09/20/25,MFR_002,CAT_001,TM_005,BRAND_010,64240.8661,24615.0911,2593.7804,2.6098,61.0754,61.4594,302.7949,116.0215,12.2256
MARKET_002,1 w/e 09/20/25,MFR_002,CAT_001,TM_005,BRAND_008,8901.3353,3240.724,353.0754,2.7467,6.4454,6.501,397.5674,144.743,15.7697
MARKET_003,1 w/e 09/20/25,MFR_001,CAT_001,TM_001,BRAND_011,24039.6124,3719.085,2390.1804,6.4639,66.0869,74.7168,27.0122,4.179,2.6857
MARKET_003,1 w/e 09/20/25,MFR_001,CAT_001,TM_001,BRAND_001,211.7047,35.343,26.5073,5.99,0.2244,0.2244,70.0591,11.696,8.772
MARKET_003,1 w/e 09/20/25,MFR_001,CAT_001,TM_002,BRAND_012,29284.1959,4303.5016,3043.5587,6.8047,62.4617,66.468,34.8151,5.1163,3.6184
MARKET_003,1 w/e 09/20/25,MFR_001,CAT_001,TM_002,BRAND_003,434.7188,153.153,20.5554,2.8385,0.2244,0.4488,143.8609,50.6827,6.8024
MARKET_003,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_015,18233.3617,3558.1336,1679.3282,5.1244,44.3383,53.7789,30.5376,5.9592,2.8126
MARKET_003,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_004,55081.4468,10256.043,5109.1379,5.3706,73.044,86.3014,55.9975,10.4266,5.1941
MARKET_003,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_005,42765.898,6121.394,4591.0457,6.9863,67.0131,67.0132,47.3899,6.7833,5.0874
MARKET_003,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_014,8866.3313,1222.2492,916.6869,7.2541,21.9526,21.9526,29.9921,4.1345,3.1009
MARKET_003,1 w/e 09/20/25,MFR_002,CAT_001,TM_004,BRAND_007,70098.7018,9759.8732,7152.7955,7.1823,16.8455,17.6829,309.0114,43.0238,31.5312
MARKET_003,1 w/e 09/20/25,MFR_002,CAT_001,TM_004,BRAND_009,71316.4873,8339.559,6205.4748,8.5516,77.3225,77.4559,68.4907,8.0091,5.9596
MARKET_003,1 w/e 09/20/25,MFR_002,CAT_001,TM_005,BRAND_010,81187.8352,20667.0662,6472.5941,3.9284,85.1852,143.9568,70.7741,18.0162,5.6424
MARKET_003,1 w/e 09/20/25,MFR_002,CAT_001,TM_005,BRAND_008,50770.2439,7311.1456,4951.042,6.9442,24.6463,27.3852,152.9699,22.0284,14.9174
MARKET_004,1 w/e 09/20/25,MFR_001,CAT_001,TM_001,BRAND_011,1916.45,288.0,187.849,6.6543,69.2972,84.4951,15.8078,2.3756,1.5495
MARKET_004,1 w/e 09/20/25,MFR_001,CAT_001,TM_002,BRAND_012,2469.9401,367.0,267.5001,6.7301,65.387,66.4737,21.5915,3.2082,2.3384
MARKET_004,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_015,1185.36,243.0,105.3959,4.878,43.5984,51.4939,15.5406,3.1858,1.3818
MARKET_004,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_004,1173.03,265.0,97.3542,4.4265,21.3481,23.7362,31.4079,7.0954,2.6067
MARKET_004,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_005,621.15,89.0001,66.75,6.9792,15.7666,15.7666,22.519,3.2266,2.4199
MARKET_004,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_014,812.67,116.0,87.0,7.0058,24.212,24.212,19.1855,2.7385,2.0539
MARKET_004,1 w/e 09/20/25,MFR_002,CAT_001,TM_004,BRAND_007,3584.98,440.0001,329.3543,8.1477,7.4139,7.8826,276.3928,33.9229,25.3924
MARKET_004,1 w/e 09/20/25,MFR_002,CAT_001,TM_004,BRAND_009,4397.5,547.3333,409.854,8.0344,91.4669,91.7659,27.4809,3.4204,2.5613
MARKET_004,1 w/e 09/20/25,MFR_002,CAT_001,TM_005,BRAND_010,2938.4101,475.0,255.5,6.1861,82.3351,90.7828,20.3993,3.2976,1.7738
MARKET_004,1 w/e 09/20/25,MFR_002,CAT_001,TM_005,BRAND_008,1519.19,189.0,140.4582,8.038,8.4866,8.5976,102.3216,12.7297,9.4603
MARKET_005,1 w/e 09/20/25,MFR_001,CAT_001,TM_001,BRAND_011,14305.2,2637.0001,1217.7241,5.4248,97.1037,162.1985,17.7592,3.2737,1.5117
MARKET_005,1 w/e 09/20/25,MFR_001,CAT_001,TM_002,BRAND_012,15162.9101,2130.0,1459.2917,7.1187,84.2866,95.796,21.6865,3.0464,2.0871
MARKET_005,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_015,9607.1,1440.0,890.125,6.6716,67.7864,79.9474,17.085,2.5609,1.583
MARKET_005,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_004,52660.86,14650.0,3706.3751,3.5946,98.4754,169.5173,64.4653,17.9339,4.5372
MARKET_005,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_013,280.96,39.0,26.6667,7.2041,1.2436,1.2436,27.2343,3.7804,2.5849
MARKET_005,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_005,21671.18,2819.0001,2114.2501,7.6875,90.913,90.913,28.7357,3.738,2.8035
MARKET_005,1 w/e 09/20/25,MFR_001,CAT_001,TM_003,BRAND_014,6466.35,816.0,612.0001,7.9244,49.762,49.762,15.6649,1.9768,1.4826
